volatility_regime,true_liquidity,structure,momentum,volatility_level,current_atr,label,timestamp
3.139517671017538,8.033728569397914,7.586110868258978,7.068345821712848,3.7771525530449637,0.001460722258462162,1,2025-01-28 04:00:00
3.7952918538036853,2.3077297565722215,3.5470983026121545,0.0,4.346386142666322,0.0005109868221999697,0,2025-01-02 15:00:00
7.7153819047577405,7.024524386277888,7.112638035447189,5.380236328327769,1.9296229951392363,0.001962097193945966,1,2025-01-25 13:00:00
2.612642916746255,2.4255016540038272,2.4908810033557964,3.763087534844901,6.725205071919418,0.0003333887885998483,0,2025-01-13 19:00:00
8.273442132665934,7.399538448180945,7.157121138442436,7.376974972357154,3.0235466939366376,0.0013504098312634646,1,2025-01-29 07:00:00
3.391984817629499,0.5542505577865753,1.2053185242790942,3.100486075837308,3.341774262585356,0.00030083692104195415,0,2025-01-03 18:00:00
4.193155211394906,1.1157303361314523,2.641716913639905,1.0199662331689412,5.371262306672222,0.00044302490132606584,0,2025-01-12 11:00:00
5.0052993468380365,1.790296426899115,3.6608267873785194,3.7739088265561493,6.798581256720544,0.0006302272483647315,0,2025-01-03 19:00:00
3.986249528732663,3.098740787130509,1.8904877978407169,2.6833046417584585,6.162547369080954,0.0005787594596432503,0,2025-01-14 06:00:00
8.138234899860345,6.166103700583738,7.395657207013108,7.615825127991425,4.6827922571913785,0.0013524129285391552,1,2025-01-23 20:00:00
7.225274293420058,9.472053786965441,5.330322582274298,8.212054284103107,0.0,0.0016403851266395555,1,2025-02-11 14:00:00
8.60343299586862,8.715164891572886,7.545491476330752,7.121917633084298,3.54059009252712,0.0016183739956452659,1,2025-01-30 18:00:00
9.087177487630726,6.962130460439821,6.408374827840897,6.389672133243438,0.7755233520263727,0.0010932088965420108,1,2025-02-01 09:00:00
4.687494040944404,2.372567967416078,2.3559124442783848,5.116398569619405,6.419350446288399,0.00048759919812679364,0,2025-01-14 15:00:00
0.31415641353528967,2.4126726689781335,4.6573082132655035,1.1484766921801168,7.5156818223248285,0.0003786269644285649,0,2025-01-16 22:00:00
4.932713480751858,3.4224664758171564,4.202214944635238,4.892882251070987,5.752266687654333,0.0006554814705529023,0,2025-01-19 19:00:00
6.882860089325996,6.34120223577215,5.648157268425342,7.744600176600912,2.721113278576844,0.0017260258390507292,1,2025-01-22 18:00:00
2.771954678256345,2.563665345343373,1.6646529467402427,4.064177725708559,10.0,0.00038152880886958927,0,2025-01-10 02:00:00
7.182499527103235,6.437701576650933,7.685688580418739,6.024010258947424,5.04506477030751,0.00208267367842689,1,2025-02-02 19:00:00
5.942923318356938,1.7745206194431442,2.251308873816453,3.3806094922418604,6.802791106492498,0.0003792038748061541,0,2025-01-19 04:00:00
8.498125235537668,7.770913827734105,7.440173856470096,5.508357217300311,4.786628782160215,0.0015321623886120402,1,2025-02-01 20:00:00
2.7053596943494416,3.9964029798530945,2.240957854179297,1.7586146690269204,6.3201273864654794,0.00033999228712047074,0,2025-01-04 16:00:00
1.7056900638789938,2.608771761398591,0.7602862212219004,4.326068094541575,6.8451673706012555,0.0005510767511348635,0,2025-01-03 15:00:00
7.496394238621719,6.088591996134263,6.904465064816141,7.126757718539293,2.2233638291666704,0.001467292974010961,1,2025-02-04 10:00:00
5.015065188483339,10.0,9.356647436561955,10.0,3.4364470952061645,0.0016351487171334105,1,2025-01-30 20:00:00
5.713034325424328,2.3334274570076943,0.6980195624199803,5.662966338914268,7.9255089243650465,0.0006666667823560614,0,2025-01-15 15:00:00
8.36061663150662,8.999405880847391,8.673442276632445,7.00472159035949,2.9144382497205874,0.0018681103791146616,1,2025-02-09 00:00:00
5.400366723779934,3.591981481057067,4.172572386837704,2.793827228058462,8.33033108514595,0.0005390049968056254,0,2025-01-11 16:00:00
8.164503195671063,7.820182075554483,7.111756946478462,2.628616015274588,3.0753415487485207,0.0017121097078832354,1,2025-01-27 11:00:00
8.148394425951233,6.526798963645386,5.981089174909933,7.9559870245346085,4.361943470440574,0.0017281518358752428,1,2025-01-27 20:00:00
10.0,5.291906706593097,6.480304680291143,6.880917363391446,1.1751287937964356,0.0014809279382441635,1,2025-01-24 02:00:00
5.742518479023657,7.723699403692856,8.162051834758474,7.75463555293562,2.6948082883795426,0.002116145607025979,1,2025-02-09 23:00:00
3.131917825995694,0.0,3.094754341665286,4.260930039756829,6.6489702113395275,0.0006104599875359047,0,2025-01-08 00:00:00
7.81170376102997,8.157983553065398,5.550438282245633,6.4365495013516965,0.03605505016257027,0.000937967608813615,1,2025-02-08 05:00:00
6.735289960213676,5.301981303352768,9.09853811209634,6.920339797454634,4.932113587278566,0.0014462246923929265,1,2025-01-23 00:00:00
7.886963971831771,7.719001236719056,6.423320872528986,6.978851551139993,3.3154545603329932,0.0018590732846284056,1,2025-02-04 07:00:00
6.727172409287636,5.001481556173216,5.905244041836667,9.453696709203722,4.117726296427226,0.00132925554039824,1,2025-02-11 01:00:00
7.419142726491391,7.0406193724644375,6.3725039010469615,8.980621014675751,0.7349381820221215,0.0012555731991529357,1,2025-02-04 00:00:00
4.873103176553111,2.448766920551707,3.530283454031842,3.264662332915838,6.2377897035290335,0.00023615056108024652,0,2025-01-04 14:00:00
3.095889748333163,1.2623833195005072,3.3604734883597454,2.3020343148299203,6.964671773688643,0.00032215183435433515,0,2025-01-19 00:00:00
3.164805822011224,1.5334466293296656,1.5103718634296626,1.2314403132602962,3.6822071330057398,0.0005670116058168235,0,2025-01-08 16:00:00
9.230385514975389,8.181723846154375,6.105504931140739,7.584406786137982,2.2765296435955458,0.001571957323754789,1,2025-02-10 18:00:00
7.5884763323843964,10.0,6.690619178917246,8.11368837038893,4.0736013617562605,0.0014518741854073957,1,2025-01-23 06:00:00
4.035523228947571,1.7027321515100853,2.581829358547565,3.3197949423565336,5.7543333901651526,0.0004937121659250447,0,2025-01-13 06:00:00
7.3890407046084325,6.540071391957679,7.824340210014868,6.145825338261835,3.154287866898501,0.0010802764715446573,1,2025-02-07 04:00:00
5.552947336298523,1.1721757142594704,0.5336434106239982,1.620923112620365,7.771382134026752,0.0005504480792853355,0,2025-01-18 17:00:00
9.784857932568388,4.9408852486141965,5.6406632283399425,7.535459138900389,3.598976402578696,0.0016194144649527788,1,2025-01-30 17:00:00
2.1096042926328753,2.3092346085146715,3.0583269125217223,5.459946794057089,7.655107827600264,0.0006259059168443622,0,2025-01-11 20:00:00
3.7796814721541416,4.179229180734617,1.9464117582920055,1.3982956176312102,5.569090870905033,0.0005684675668979243,0,2025-01-10 21:00:00
6.906478932365604,5.9409403638650105,7.262988029987373,7.983105744775355,2.364164936516471,0.0017325345364767259,1,2025-01-24 07:00:00
5.8242203074394965,6.032525976533323,5.588359449348243,8.176004168966122,1.39611825936738,0.0016173383630798178,1,2025-01-25 07:00:00
4.504508823245057,1.715898280408617,1.848643106208171,2.445584495934549,7.39523082299659,0.00027046172203686655,0,2025-01-19 13:00:00
7.766625159402047,9.484340722190742,7.532407013340136,6.945504087936487,2.5445608906529986,0.0012906843288305267,1,2025-02-06 03:00:00
8.007829314428871,5.8337489354025465,7.076401418271823,7.760530408203035,2.686997443169301,0.001588569772512181,1,2025-02-03 08:00:00
8.369785927942699,7.227028488055911,7.572278965384289,8.965287862121345,3.1021084038729314,0.0016376982005022872,1,2025-01-25 23:00:00
7.294506765836313,5.7802178225703456,6.93923909302014,7.7190414301441335,3.0510443795200213,0.0013303821089143796,1,2025-02-05 09:00:00
1.6283252270527258,2.1561882898489353,1.0862855030950198,1.7351301070257124,8.788761268716963,0.0006640688025224912,0,2025-01-12 01:00:00
10.0,7.534149097419791,9.177377087805489,6.926552453712325,1.0864760100064026,0.0015514407952771172,1,2025-02-11 11:00:00
7.551661517558762,6.238428106032787,8.30212845861812,6.173527294692626,3.021763498893981,0.0014669983503896847,1,2025-01-23 01:00:00
4.896920178674298,2.505747640653039,1.8283766320619486,3.5510482602242672,5.771113210417753,0.0006069258172244871,0,2025-01-03 07:00:00
4.68654792056457,2.0514306534656255,3.605525932957984,3.1699056158066465,10.0,0.0006409013079649447,0,2025-01-06 00:00:00
4.638453830739901,4.323962258419826,3.747742072673734,2.8642000765437587,7.398817344478073,7.999469846967517e-05,0,2025-01-09 23:00:00
3.666383884564799,0.8341414792025774,2.936323669674032,4.633122929556279,7.2757743171305425,0.0005965375774418426,0,2025-01-02 01:00:00
3.4462609413350727,3.3923128485169953,2.576821891060255,3.440336898249944,7.132986386442156,0.0004400646703986426,0,2025-01-04 00:00:00
1.2822170144488592,0.03402659984725309,2.3273727000591804,2.0966819094573292,5.766370101426699,0.0009853432972691046,0,2025-01-02 20:00:00
2.520006151139432,2.0935404811760128,1.7300267689413582,3.7516412549097677,5.004529561391515,0.0002697971832760986,0,2025-01-11 07:00:00
8.636242724006228,9.543807131901644,8.3447743757817,7.776992164587178,3.0201755469289395,0.0020166465293424583,1,2025-01-31 01:00:00
4.49319601178157,1.3975867695478785,2.347530163619456,2.875341641056958,5.983653021496517,0.0003700469546303466,0,2025-01-12 17:00:00
7.386501593511254,5.21039743545203,6.967274501783097,6.813967918915004,3.2240128665898204,0.0010439139623278173,1,2025-02-07 05:00:00
6.674827075595192,5.701180847449919,7.700459631413729,5.092121498330916,1.9358532640072863,0.0014295227185437077,1,2025-02-08 02:00:00
5.727188811868798,6.307364790198176,7.544358797515607,8.134732531474148,2.5913849750944693,0.0018309652716160974,1,2025-02-03 18:00:00
1.6995553894163358,3.6211908245629476,1.850722454933993,1.608970298714139,9.425818862452935,5.912015538860624e-06,0,2025-01-11 04:00:00
5.176559212419788,7.446128363852956,8.720282896417718,5.73149034325883,4.626297366065314,0.0011655533437942758,1,2025-02-04 06:00:00
4.39273553815537,4.691216928222696,3.0296927543567307,3.1152778244381523,8.16840475526817,0.0006690315942368643,0,2025-01-14 09:00:00
6.595769016324057,7.457990867992517,7.811652856004779,9.083536544444144,2.3888098390625974,0.0019077568482492075,1,2025-01-27 19:00:00
1.713044754196027,3.237701712921426,3.4817654869915944,1.4901861520805384,8.922465692505654,0.0005343678679587062,0,2025-01-07 14:00:00
4.341529587239513,9.236766839270167,8.25656467491314,7.173736880840419,2.970308483218938,0.0016869262043667285,1,2025-02-10 17:00:00
0.8618907703653287,2.921099686712415,2.2231867001110794,5.937521181330891,6.498884153530089,0.0006970899371230437,0,2025-01-18 21:00:00
6.5788161524875255,8.976266610780945,7.723153054747697,6.691558219535128,2.0501529049275344,0.00173142053847113,1,2025-02-09 05:00:00
2.4504117380111214,3.235825403641764,2.290976742713975,3.7816836425690075,7.7233734290209854,0.00039420445838719696,0,2025-01-20 06:00:00
3.196711021349159,1.9264712373365953,2.9746982328799527,4.342557471114173,8.331483138810754,0.000390091945080893,0,2025-01-13 21:00:00
4.6752746879121245,7.899129012389037,5.934351968394404,8.908855244392853,2.4946573098222924,0.0012764496689047949,1,2025-01-30 01:00:00
2.781238643232065,3.3477298282756953,3.271698710648345,2.9679490584773456,8.276346943251959,0.0002972208095414925,0,2025-01-03 12:00:00
9.158850636535963,7.42310668302154,6.892527712379692,7.948681324963451,4.263445990520854,0.0010563668628461144,1,2025-02-06 20:00:00
9.419197397486627,8.875729044480874,6.468044757905565,7.237133837984777,2.4811210064292437,0.0009771684078356878,1,2025-01-25 19:00:00
6.932988151472674,9.06420951832171,5.5044682195482615,6.620855117355722,2.1781420436895975,0.0014760274642012352,1,2025-02-01 23:00:00
6.155036659027187,6.982649316509881,7.743530204186345,6.655926502216799,3.488366725180605,0.0017815920068036833,1,2025-01-28 01:00:00
8.76297554317819,7.989663416204107,7.439596270803092,6.627076219349984,6.413738141471456,0.0014471662698120411,1,2025-01-28 02:00:00
10.0,6.625846053983588,9.59793933913243,4.47299863416042,0.7538299970913771,0.0013200535818248815,1,2025-02-06 01:00:00
7.355064494977666,7.329424155671345,8.486376505905938,5.715745239007375,1.8508187540839935,0.0009809211808546967,1,2025-01-28 20:00:00
4.71929317825844,3.033982051356553,2.767392314071903,4.614010707897897,7.975675138804209,0.0004280740655095075,0,2025-01-13 10:00:00
10.0,7.3179426797073255,7.436876986888752,6.2756352408092235,5.59675444765095,0.0014495222596537375,1,2025-01-29 17:00:00
5.458218210731493,4.238213447362362,2.5103526198433808,2.5972040281412516,7.998886378081692,0.0008665114086958403,0,2025-01-14 02:00:00
3.1734781951591695,2.775754027006369,2.4749730412548563,2.2754084224748405,6.518998561664213,0.0004766468168409507,0,2025-01-13 22:00:00
5.799108369503866,1.1811070620033217,3.0792914996010885,4.216212409739673,4.970994571234698,0.000596775330237608,0,2025-01-16 01:00:00
5.179362367151866,3.912497587373157,2.0625416996765895,3.610578430686803,8.039377934547417,0.0005399620867437427,0,2025-01-20 23:00:00
0.6218431770514377,3.7852387876248694,2.3093175992366533,2.562283096626684,6.183828996828711,0.0006303043982679011,0,2025-01-05 14:00:00
5.103601245606852,6.570462035977702,7.501325688734407,10.0,2.4233146815343627,0.0013818039956270639,1,2025-02-11 05:00:00
2.53014067363621,4.804077962120581,1.0816342670669683,4.087643680271996,6.4193040253157285,0.00047545821328085516,0,2025-01-21 06:00:00
4.102567583148412,5.1550532077146265,1.5269310591184446,0.37720204014272873,8.669032562484889,0.0006362719020885896,0,2025-01-16 03:00:00
1.2209450510689797,1.8607213334016683,3.7276689924732924,3.766803899287471,5.121409833380321,0.0004852104868783215,0,2025-01-11 14:00:00
4.661951080144005,3.8403718552907895,2.4442309223422938,4.972371680376071,7.298422220194742,0.0006245422447800537,0,2025-01-11 19:00:00
7.824937463106928,6.039260769335424,6.525878153783632,4.906827242867392,4.286848237937015,0.001376844455181081,1,2025-02-03 10:00:00
6.747896779671545,7.319708413442088,7.806981072686238,8.65874959944207,0.22047227565364658,0.0019035442861357243,1,2025-01-29 05:00:00
5.784686115904486,1.7980559881261013,4.042109952567875,3.5271723113123743,5.115239658581116,0.00030961630799555286,0,2025-01-21 14:00:00
6.081380908954828,8.73534897791803,5.9571967817571005,7.978459227415346,3.464842169070952,0.002249224537925956,1,2025-01-28 22:00:00
3.7750130086075275,3.2685455419666782,3.5399046873960764,2.6861671893832084,5.010928470876943,0.00036644408870622276,0,2025-01-16 17:00:00
7.785635834887587,7.262474725218381,6.718843621868886,4.9181971743162975,1.4520505742292307,0.0018355897002462636,1,2025-01-22 22:00:00
9.942702832158481,8.493875628221547,7.527313379851439,7.796463492946136,5.512289509371097,0.0013364441265821035,1,2025-02-05 05:00:00
3.0169077256914867,3.0879815606260848,1.2723921848630075,3.6353985983901915,9.323530227242781,0.0006882621161534967,0,2025-01-06 17:00:00
1.9962059530432867,2.3151044475006284,0.0,1.9940696863850327,7.391875796850784,0.0003973607270973208,0,2025-01-15 19:00:00
2.8981692921712456,2.534758128076819,2.34147042697303,0.5062620179464883,9.300591564874749,0.00043843830577222317,0,2025-01-16 05:00:00
7.71147404941809,6.783630855934711,8.051885971822154,7.12424885577715,1.7240801205720784,0.001500332983406188,1,2025-02-09 06:00:00
4.713147822902569,5.731041441549474,7.442482246994537,7.146719939639961,3.635834223665979,0.001207079985400861,1,2025-02-01 05:00:00
6.918450125387158,7.164008037750625,7.980744579767984,6.421491053533227,3.4799477867177444,0.0009999709779632408,1,2025-02-09 12:00:00
8.752126989487323,8.077089711298674,7.098204973058366,5.4240650172582985,0.3796564629816679,0.0019086397211055238,1,2025-02-04 13:00:00
5.643860042666141,7.508614160289531,8.026536683672306,6.527055017070813,3.206028719110554,0.0018030823760508048,1,2025-01-28 08:00:00
1.7855445532540655,2.7781174362684133,3.864140429973844,3.269372672909397,7.7318084273066106,0.0007657866639070819,0,2025-01-09 07:00:00
4.477086876958697,3.478963337222485,3.3949243769444415,4.271132515725633,6.3218645007503795,0.00022013876503961167,0,2025-01-09 21:00:00
3.6804434475678485,3.7745810173692904,2.1773201611578643,1.209112490401417,8.217094831737388,0.00040999742840083726,0,2025-01-18 00:00:00
3.6137068372905894,1.7950310798975186,2.286557129069792,4.429704950869867,4.723189379978786,0.0008125777537016396,0,2025-01-14 20:00:00
4.272571529459071,0.5016847105395335,1.0973947282003065,2.80104938042614,6.530412954215269,0.00042971715285725347,0,2025-01-09 16:00:00
5.685784596871792,7.974983737315108,5.969538590256623,6.23143863898496,0.8936406506076171,0.0015279475013099228,1,2025-01-26 13:00:00
3.6376411648032536,1.2256965050641901,4.00075979063431,1.8981126348029262,6.790830586478501,0.0005561272808980273,0,2025-01-04 06:00:00
3.062459375310085,1.9148200498747097,1.4772074348015944,1.3205738500664832,6.262545721551929,0.0002738223129348169,0,2025-01-02 05:00:00
8.170308751204047,9.413330870099037,8.456703186385658,6.043618686886054,6.591542850873676,0.0022502701493802846,1,2025-01-23 07:00:00
4.679984949138355,7.121895922567069,7.0041218279898505,6.70270648543042,2.3570182096252,0.0016571881536230205,1,2025-01-29 23:00:00
7.806583547404465,7.647693841987417,7.948635764514528,7.54024627591865,3.0291873832783245,0.0018146592425626086,1,2025-01-24 05:00:00
5.451263766876842,8.985184509014397,5.838916584432828,6.297255829959527,2.2311988340301747,0.000928597591960361,1,2025-02-04 20:00:00
9.062586996088276,6.331945394367558,8.095490897639257,6.583683615526673,4.333730737181709,0.0016228315591926756,1,2025-01-25 20:00:00
4.119171390404747,3.127716273230276,4.939752406339273,2.965697906551677,5.477358712258197,0.00022657243870795085,0,2025-01-07 21:00:00
5.5610619792716065,8.639513485637385,7.149150569923526,9.026671134980074,2.144528898320301,0.0016937671260827678,1,2025-02-08 06:00:00
4.3083650655269885,2.6626796485368542,4.506092888159123,4.605225357474641,8.219807780121966,0.0005154961037037725,0,2025-01-21 15:00:00
9.155816014974386,6.695861759454921,6.737480760853401,6.906027666817268,3.29759027576623,0.0013209315645804087,1,2025-02-04 08:00:00
